hidden,backend,requested_steps,lr,runs,valid_runs,throughput_mean_mtok_s,throughput_median_mtok_s,throughput_std_mtok_s,throughput_min_mtok_s,throughput_cv_pct,throughput_max_mtok_s,time_mean_ms,time_std_ms,final_loss_mean,all_valid
512,cublas_tc,50,1e-4,4,4,0.7322617499999999,0.7309734999999999,0.005683220059965999,0.727603,0.7761186570192966,0.739497,139.75,1.5,3.2164,yes
512,cublas_tc_ffn_fp16,50,1e-4,4,3,0.7611186666666666,0.761259,0.0010674410210092995,0.759988,0.14024633316171017,0.762109,134.66666666666666,0.5773502691896258,3.2047000000000003,no
512,cublas_tc_fp16_storage,50,1e-4,4,4,0.7099257499999999,0.709857,0.0019270236765540846,0.707718,0.27144017195517767,0.712271,144.25,0.5,3.2161,yes
512,custom,50,1e-4,4,4,0.2825525,0.2824375,0.0006942605178653557,0.281902,0.24571027255655345,0.283433,362.25,0.9574271077563381,3.17445,yes
